frame,dt_frame,t_capture,t_mediapipe,t_normalize,t_predict,t_mouse,t_total
75,0.14401269999871147,0.0024266999989777105,0.02396279999993567,1.5699999494245276e-05,0.001141700000516721,0.10034479999922041,0.12922419999995327
76,0.14519000000109372,0.0024122000013448996,0.0209140999995725,1.650000012887176e-05,0.001202999999804888,0.10061909999967611,0.1264108999985183
77,0.14429199999904085,0.0025514999997540144,0.02038869999887538,1.630000042496249e-05,0.0011611999998422107,0.1005646000012348,0.12585949999993318
78,0.1284295999994356,0.00152909999997064,0.02232439999897906,1.779999911377672e-05,0.0010624000005918788,0.10052460000042629,0.12639600000147766
79,0.14402220000010857,0.002503600000636652,0.02232439999897906,3.1600000511389226e-05,0.0011943000008614035,0.10043660000155796,0.11822240000037709
80,0.12873810000019148,0.0023830999998608604,0.02232439999897906,2.7999998565064743e-05,0.0010990999999194173,0.1005860000004759,0.11633439999968687
81,0.1283571000003576,0.0025740000000951113,0.02232439999897906,2.8000000384054147e-05,0.0010690999988582917,0.10032289999981003,0.11683559999983117
82,0.1294878000007884,0.0024374999993597157,0.02232439999897906,2.069999936793465e-05,0.001202999999804888,0.10035229999994044,0.11808709999968414
83,0.12921730000016396,0.0034307000005355803,0.02232439999897906,2.0200001017656177e-05,0.001076999998986139,0.10030330000154208,0.11802459999853454
84,0.12849439999990864,0.0023925000004965113,0.02232439999897906,2.479999966453761e-05,0.0010686000005080132,0.10066709999955492,0.11692969999967318
85,0.034002100001089275,0.015270200001396006,0.019920299999284907,1.6899999536690302e-05,0.001240499999767053,0.10083440000016708,0.2435215999994398
86,0.25022100000023784,0.0024324000005435664,0.019920299999284907,2.59000007645227e-05,0.0012280000009923242,0.12529199999880802,0.1487344999986817
87,0.1509762999994564,0.0025974000000132946,0.05184619999999995,1.5899999198154546e-05,0.0013383000004978385,0.12322740000126942,0.18016999999963446
88,0.18277649999981804,0.002922499999840511,0.029574299998785136,2.8800001018680632e-05,0.0012206999999762047,0.10932839999986754,0.14451279999957478
89,0.1605037999997876,0.003470300000117277,0.04649269999936223,1.4500001270789653e-05,0.0012301999995543156,0.11196900000140886,0.16468650000024354
90,0.17697120000048017,0.0026669999988371274,0.04857179999999062,3.909999941242859e-05,0.002021799999056384,0.11620169999878271,0.1712537000003067
91,0.17720449999978882,0.0025207999988197116,0.027530500001375913,2.3399999918183312e-05,0.0014006000001245411,0.11096600000018952,0.14411160000054224
92,0.14683420000073966,0.0027680000002874294,0.04996039999969071,2.3799999326001853e-05,0.0012347000010777265,0.10888650000015332,0.164380500000334
93,0.17690219999894907,0.0031730000009702053,0.0459218999985751,2.3699998564552516e-05,0.0012464000010368181,0.11889630000041507,0.17069480000100157
94,0.17517570000018168,0.00271460000112711,0.02442680000058317,1.5699999494245276e-05,0.0012115999998059124,0.11787860000004002,0.1479285000004893
95,0.15981099999953585,0.0034047999997710576,0.024777200000244193,2.4000000848900527e-05,0.0012241000003996305,0.10693929999979446,0.13757170000098995
96,0.14502230000107375,0.002720899999985704,0.04108590000032564,1.5100000382517464e-05,0.001207899998917128,0.11254300000109652,0.15894230000048992
97,0.17697509999925387,0.003324899998915498,0.049682600001688115,2.370000038354192e-05,0.0012782000012521166,0.10988910000014585,0.16566679999959888
98,0.17731860000094457,0.003257399999711197,0.04792559999987134,2.3599999622092582e-05,0.0013022999992244877,0.11751240000012331,0.17140110000036657
99,0.17678629999863915,0.0025129999994533136,0.043987099999867496,2.320000021427404e-05,0.001348899999356945,0.11260140000013052,0.1618750000016007
100,0.17756250000093132,0.004480300000068382,0.025618599998779246,1.8400000044493936e-05,0.0011955999998463085,0.11779829999977665,0.1504700999994384
101,0.15421869999954652,0.001758799999151961,0.02527120000013383,1.5199999324977398e-05,0.001166699999885168,0.1171358000010514,0.14672629999950004
102,0.16015220000008412,0.0031946000017342158,0.025899500000377884,2.13999992411118e-05,0.0012120999999751803,0.10449139999946055,0.13612649999959103
103,0.14452479999999923,0.002411499999652733,0.02154320000045118,2.029999996011611e-05,0.0011457999989943346,0.1148881999997684,0.14118100000086997
104,0.14427230000001146,0.002962900000056834,0.020390300000144634,2.330000097572338e-05,0.001149400000940659,0.10514370000055351,0.13087520000044606
105,0.1458070000007865,0.0029620999994222075,0.02057030000105442,2.5400000595254824e-05,0.001114900000175112,0.10865469999953348,0.13447749999977532
106,0.14582159999918076,0.0025483000008534873,0.021105800000441377,1.680000059423037e-05,0.0011687999995046994,0.11266040000009525,0.1387458000008337
107,0.14451949999966018,0.00269289999960165,0.044592299998839735,3.4199998481199145e-05,0.0012837000012950739,0.11125539999920875,0.1611287000014272
108,0.1771957000000839,0.002839200000380515,0.05440600000110862,2.6599998818710446e-05,0.0013132999993104022,0.10736609999912616,0.1676407000013569
109,0.1772731000000931,0.002093899998726556,0.04951989999972284,2.5800000003073364e-05,0.0011371000000508502,0.11941359999946144,0.1735993000002054
110,0.17784910000045784,0.0027965999997832114,0.052910200000042096,2.6699999580159783e-05,0.0012700999996013707,0.10383449999972072,0.16220459999931336
111,0.17805559999942489,0.0027145999993081205,0.019964999999501742,2.3999999029911123e-05,0.0011661999997159,0.10863249999965774,0.1336877000012464
112,0.14690890000019863,0.0029178000004321802,0.023122099999454804,2.680000034160912e-05,0.0011290999991615536,0.10869340000135708,0.1371171000009781
113,0.14413129999957164,0.0026651999996829545,0.02099400000042806,2.519999907235615e-05,0.001216700000441051,0.11678789999859873,0.14295400000082736
114,0.16105640000023413,0.0032529000000067754,0.02341309999974328,2.099999983329326e-05,0.0012728999990940792,0.11921360000087589,0.14836230000037176
115,0.1615062000000762,0.00286950000008801,0.020342199999504373,1.6599999071331695e-05,0.0012043000006087823,0.11099490000015066,0.13670380000075966
116,0.14374640000096406,0.0013445000004139729,0.021728200001234654,2.3399999918183312e-05,0.0010978000009345124,0.11780630000066594,0.14313099999890255
117,0.14714359999925364,0.002920599999924889,0.023813899999368005,2.9200000426499173e-05,0.0011350000004313188,0.116963599999508,0.14607930000056513
118,0.1619836000008945,0.00302919999921869,0.024130899999363464,3.429999924264848e-05,0.001282000001083361,0.10400949999893783,0.13370899999972607
119,0.1446856000002299,0.002349599999433849,0.024566899999626912,2.1899999410379678e-05,0.0010223000008409144,0.11027149999972607,0.1391708999999537
120,0.1448004999983823,0.0013302999996085418,0.02068659999895317,1.590000101714395e-05,0.0014121999993221834,0.11928629999965779,0.14433350000035716
121,0.16064800000094692,0.002785799999401206,0.02165640000021085,1.5300000086426735e-05,0.0011606999996729428,0.10670389999904728,0.13364109999929497
122,0.13634090000050492,0.00163319999956002,0.04589309999937541,2.479999966453761e-05,0.0013782000005448936,0.11493589999918186,0.16525910000018484
123,0.17465339999944263,0.002494099999239552,0.0309984000014083,2.6499999876250513e-05,0.0016766000007919502,0.11930209999991348,0.15609419999964302
124,0.16084829999999783,0.0016916000004130183,0.03010770000037155,1.6600000890321098e-05,0.0015472000013687648,0.11047400000097696,0.1454183000005287
125,0.14951359999940905,0.003120199999102624,0.02777099999912025,2.13999992411118e-05,0.0012337999996816507,0.11233590000119875,0.14566370000102324
126,0.1608754000008048,0.0025968999998440268,0.020266999999876134,2.4400000256719068e-05,0.001140900001701084,0.10946970000077272,0.13484719999905792
127,0.14506189999883645,0.0024955999997473555,0.02296589999969001,2.390000008745119e-05,0.0010719000001699897,0.11245710000002873,0.14015220000146655
128,0.14524420000088867,0.0023223999996844213,0.022194700000909506,2.6699999580159783e-05,0.0012394999994285172,0.11731500000132655,0.14436399999976857
129,0.1597682999999961,0.003067600000576931,0.025316700000985293,1.759999940986745e-05,0.0011539999995875405,0.10428480000155105,0.13499009999941336
130,0.14463550000073155,0.002503400000932743,0.023717399999441113,2.2199999875738285e-05,0.0011302000002615387,0.1114610000004177,0.13997310000013385
131,0.14456839999911608,0.002422100000330829,0.021899999999732245,2.6100000468431972e-05,0.0010433999996166676,0.11908179999954882,0.1455296999993152
132,0.16047679999974207,0.002776100000119186,0.02436169999964477,2.6499999876250513e-05,0.001079700001355377,0.10548529999869061,0.1349143000006734
133,0.14542550000078336,0.0024675999993633013,0.023813300000256277,2.1899999410379678e-05,0.0011457999989943346,0.11139670000011392,0.13999429999967106
134,0.1446617999990849,0.0013718999998673098,0.022920200000953628,1.5899999198154546e-05,0.001101399999242858,0.11840809999921476,0.1449798000012379
135,0.1600882000002457,0.0012740000001940643,0.02132530000017141,1.570000131323468e-05,0.0011477000007289462,0.10953569999946922,0.134728000000905
136,0.14174830000047223,0.00239289999990433,0.02235859999927925,2.28000008064555e-05,0.0011597000011533964,0.11606920000122045,0.1431455999991158
137,0.16123270000025514,0.001250500001333421,0.020823200000450015,1.6099998902063817e-05,0.001162599999588565,0.10700709999946412,0.1315479000004416
138,0.14338019999922835,0.0025949999999284046,0.022794600001361687,2.1400001060101204e-05,0.001137699999162578,0.1103452000006655,0.13802380000015546
139,0.14469760000065435,0.0023431999998138053,0.022794600001361687,2.879999919969123e-05,0.001157600001533865,0.10965570000007574,0.12760729999899922
140,0.14471749999938766,0.002370899999732501,0.022403000000849715,2.2199999875738285e-05,0.0011409999988245545,0.1050943999998708,0.13217640000038955
141,0.14536930000031134,0.002841699999407865,0.020811000000321656,1.700000029813964e-05,0.0011883000006491784,0.11106020000079297,0.13718970000081754
142,0.1452767999999196,0.0014042999991943361,0.02544339999985823,2.0200001017656177e-05,0.0011914000006072456,0.10048180000012508,0.2311958999998751
143,0.2350373999997828,0.005817600000227685,0.027272999999695458,1.759999940986745e-05,0.0011190000004717149,0.10058900000149151,0.13605579999966722
144,0.14826069999980973,0.0035330000009707874,0.020218900001054863,2.7099998987978324e-05,0.0011955999998463085,0.10055800000009185,0.12665130000095814
145,0.12984730000061973,0.0025814999989961507,0.021043299999291776,2.3299999156733975e-05,0.0011259999992034864,0.10067010000057053,0.12658840000040072
146,0.12886789999902248,0.001432099999874481,0.022192399999767076,2.9800001357216388e-05,0.0011588999986997806,0.10032510000019101,0.12627250000150525
147,0.14415390000067418,0.0023688000001129694,0.019417599998632795,2.719999974942766e-05,0.001147500001025037,0.10067010000057053,0.12476590000005672
148,0.12898909999967145,0.002401399999143905,0.020847199999479926,2.640000093379058e-05,0.0011810000014520483,0.10036699999909615,0.1259595999999874
149,0.12859370000114723,0.002477700001691119,0.020551800000248477,2.719999974942766e-05,0.0011334999999235151,0.10063110000010056,0.12596959999973478
150,0.14376099999935832,0.002355599999646074,0.021176500000365195,2.5999999706982635e-05,0.0011438999990787124,0.10044559999914782,0.12626769999951648
151,0.14494349999949918,0.002377300001171534,0.02236049999919487,2.5499999537714757e-05,0.0010870000005525071,0.10072179999951913,0.12772709999990184
152,0.14524750000055064,0.002356799999688519,0.019594100000176695,2.330000097572338e-05,0.001149400000940659,0.1003448000010394,0.1245995999997831
153,0.1291622999997344,0.0024350000003323657,0.02094339999894146,2.4900000425986946e-05,0.00112260000059905,0.10072080000099959,0.1264403000004677
154,0.1290091000009852,0.0023876000013842713,0.02224229999956151,2.5100000129896216e-05,0.001162599999588565,0.10060580000026675,0.1275538999998389
155,0.14532349999899452,0.002497199999197619,0.019758399999773246,1.6899999536690302e-05,0.0012776000003213994,0.10047380000105477,0.12569400000029418
156,0.12900300000001153,0.002481600000464823,0.02166199999919627,2.4599999960628338e-05,0.0011142000003019348,0.10057580000102462,0.12717970000085188
157,0.14473309999993944,0.002354899999772897,0.02125239999986661,2.7599999157246202e-05,0.0011987999987468356,0.10044279999965511,0.1265211999998428
158,0.12920459999986633,0.00251869999920018,0.021766299998489558,2.099999983329326e-05,0.0012579000012920005,0.10048749999987194,0.1272374000000127
159,0.1448911000006774,0.0023973999996087514,0.022451299999374896,3.0199998946045525e-05,0.0010707000001275446,0.10050239999873156,0.12786729999970703
160,0.14503729999887582,0.0024224000007961877,0.020125899998674868,1.6400001186411828e-05,0.0013364999995246762,0.1005129000004672,0.12591020000036224
161,0.14424590000089665,0.0023081999988789903,0.01968739999938407,2.2799998987466097e-05,0.001211400000102003,0.10043910000058531,0.24014159999933327
162,0.2439355999995314,0.0018791999991663033,0.02450710000084655,1.6200001482502557e-05,0.0012834999997721752,0.10052229999928386,0.2316281000003073
163,0.2413252000005741,0.00366070000018226,0.030738900000869762,1.8700000509852543e-05,0.0011365000009391224,0.10061830000086047,0.137460199999623
164,0.1426212000005762,0.002415599999949336,0.023264600000402424,2.3199998395284638e-05,0.0012475000003178138,0.1005817000004754,0.12879759999850648
165,0.14467489999879035,0.00247029999991355,0.02391910000005737,2.6499999876250513e-05,0.0011200999997527106,0.10035070000049018,0.12906769999972312
166,0.14595510000071954,0.0024594999995315447,0.023090900000170222,1.6499998309882358e-05,0.00116379999963101,0.10030469999946945,0.12817159999940486
167,0.14501360000031127,0.0023534000010840828,0.02063339999949676,2.6300000172341242e-05,0.0011098000013589626,0.10053780000089318,0.1258901999990485
168,0.1294545000000653,0.0023990999998204643,0.020476800000324147,2.1500000002561137e-05,0.0011986999998043757,0.10046060000058787,0.1257356999994954
169,0.14443349999964994,0.0023819999987608753,0.021821999998792307,2.049999966402538e-05,0.001436200000171084,0.1003352999996423,0.12722519999988435
170,0.14510010000049078,0.0014539999992848607,0.022296299999652547,1.6599999071331695e-05,0.0011522000004333677,0.10028439999950933,0.12651179999920714
171,0.14434809999875142,0.0024485000012646196,0.021376999999120017,1.809999957913533e-05,0.0011157999997521983,0.10029279999980645,0.12643310000021302
172,0.14404260000083013,0.0026455000006535556,0.020158100000116974,1.6600000890321098e-05,0.0013147999998182058,0.1005860000004759,0.12627179999981308
173,0.1293511000003491,0.0025254999982280424,0.02105420000043523,2.5400000595254824e-05,0.00108390000059444,0.10071379999862984,0.12651809999988473
174,0.12910079999892332,0.002394099999946775,0.021546799998759525,3.1400000807479955e-05,0.001130399999965448,0.10065260000010312,0.1268829000000551
175,0.1445875999997952,0.002412699999695178,0.020595800000592135,2.7599999157246202e-05,0.0013916000007156981,0.10033870000006573,0.1260629999997036
176,0.1297554000011587,0.0034340999991400167,0.023534899999503978,2.5800000003073364e-05,0.0010959999999613501,0.10052020000148332,0.12975449999976263
177,0.14572769999904267,0.002413700000033714,0.021503799998754403,1.809999957913533e-05,0.0010961999996652594,0.1004291999997804,0.12658170000031532
178,0.1445421999997052,0.002362199998970027,0.02101779999975406,1.700000029813964e-05,0.0010616999988997122,0.10048170000118262,0.12609300000076473
179,0.14411160000054224,0.0025038000003405614,0.022833999999420485,2.4900000425986946e-05,0.0010837999998329906,0.10076289999960863,0.12833060000048135
180,0.14399330000014743,0.0024384000007557916,0.02233870000054594,1.6999998479150236e-05,0.001115600000048289,0.10071739999875717,0.1279104000004736
181,0.1435581000005186,0.0034236999999848194,0.02033119999941846,2.2000000171829015e-05,0.0011764000009861775,0.10041350000028615,0.12650919999941834
182,0.1305835000002844,0.0024133999995683553,0.023119900000892812,1.7499998648418114e-05,0.0010770999997475883,0.10029369999938353,0.12806209999871498
183,0.14489340000000084,0.00231780000103754,0.02007179999964137,1.6299998605973087e-05,0.0011909000004379777,0.10059949999958917,0.12561549999918498
184,0.14456179999979213,0.002389499999480904,0.02179200000136916,1.739999970595818e-05,0.0011133000007248484,0.1003448000010394,0.1268276999999216
185,0.14344449999953213,0.0025354000008519506,0.020959399998901063,1.7100001059588976e-05,0.001191000001199427,0.10037699999884353,0.12640509999982896
186,0.14383839999936754,0.002599900000859634,0.020959399998901063,2.069999936793465e-05,0.0011890000005223555,0.10044969999944442,0.12774549999994633
187,0.14356940000106988,0.0024271000002045184,0.021115699999427306,2.6399999114801176e-05,0.0010712000002968125,0.10064880000027188,0.12652979999984382
188,0.14457099999890488,0.00253809999958321,0.021230099999229424,2.5899998945533298e-05,0.0011064999998779967,0.10070950000044832,0.23532499999964784
189,0.24256750000131433,0.0026140000009036157,0.04820979999931296,2.550000135670416e-05,0.0011595999985729577,0.10084319999987201,0.15417410000009113
190,0.16055079999932786,0.002693599999474827,0.038465899999209796,1.5300000086426735e-05,0.0012818000013794517,0.1008187999996153,0.1448325000001205
191,0.16081370000028983,0.002876000000469503,0.04505629999948724,2.479999966453761e-05,0.0011933999994653277,0.10028069999862055,0.15076919999955862
192,0.16133850000005623,0.0018120000004273606,0.04491700000107812,1.5100000382517464e-05,0.0011544999997568084,0.10057030000098166,0.1499327000001358
193,0.15247359999921173,0.0024795000008452917,0.04385259999980917,3.420000030018855e-05,0.0012418999995134072,0.10075030000007246,0.14978700000028766
194,0.1609150000003865,0.0031016000011732103,0.047188099999402766,3.06999991153134e-05,0.0013390000003710156,0.10079310000037367,0.15384280000034778
195,0.1618452000002435,0.0025609000003896654,0.03610409999964759,2.860000131477136e-05,0.0012308999994274927,0.1006440000001021,0.2434266000000207
196,0.24667049999879964,0.0020699000015156344,0.05454699999972945,2.429999949526973e-05,0.0013068000007478986,0.10056820000136213,0.1601332000009279
197,0.17618270000093617,0.0020581000007950934,0.024640900001031696,1.539999902888667e-05,0.001304899999013287,0.10045279999940249,0.13025439999910304
198,0.1450435999995534,0.0028347999996185536,0.020811999998841202,1.630000042496249e-05,0.0011457000000518747,0.10035429999879852,0.1262365000002319
199,0.12884479999956966,0.0025793999993766192,0.020543200000247452,2.789999962260481e-05,0.001159799998276867,0.10056819999954314,0.12584220000098867
200,0.1289602000015293,0.0024912999997468432,0.021120399998835637,2.6100000468431972e-05,0.0010929999989457428,0.10068469999896479,0.12657919999946898
201,0.1446511999984068,0.0024592999998276355,0.0200937999998132,2.4700000722077675e-05,0.0011016999997082166,0.10060399999929359,0.12547710000035295
202,0.1291627000009612,0.0024968999987322604,0.020138700001552934,2.2100000933278352e-05,0.0011153999985253904,0.10067699999854085,0.12560759999905713
203,0.12882809999973688,0.0023082000006979797,0.022772999998778687,2.4599999960628338e-05,0.0010942999997496372,0.1003008999996382,0.1274481000000378
204,0.14401550000002317,0.0023967000015545636,0.020895199999358738,2.330000097572338e-05,0.0010836999990715412,0.10030709999955434,0.12586759999976493
205,0.12893559999974968,0.002515099999072845,0.020288899999286514,2.4700000722077675e-05,0.0010786999991978519,0.10026420000031067,0.12530730000071344
206,0.12909200000103738,0.002482800000507268,0.021385099998951773,3.079999987676274e-05,0.0010372000015195226,0.1004040999996505,0.12639539999872795
207,0.1436199999989185,0.0025765999998839106,0.020182500000373693,1.6400001186411828e-05,0.001227300001119147,0.10063000000081956,0.12607850000131293
208,0.14391539999996894,0.0026800999985425733,0.022388899998986744,1.650000012887176e-05,0.0010755000002973247,0.10032400000091002,0.23191469999983383
209,0.2351520000011078,0.0020501999988482567,0.02953230000093754,1.6399999367422424e-05,0.0012621999994735233,0.1008378000005905,0.13516049999998359
210,0.14403889999994135,0.002729899999394547,0.04970069999944826,2.4599999960628338e-05,0.001285700000153156,0.10030899999946996,0.15552609999940614
211,0.16068059999997786,0.0026313999987905845,0.0458173999995779,2.3800001144991256e-05,0.0012549000002763933,0.10068419999879552,0.15182979999917734
212,0.16062669999882928,0.0025325999995402526,0.0438149000001431,2.2500000341096893e-05,0.001258800000869087,0.10037519999968936,0.14930310000090685
213,0.161181100000249,0.0031643000002077315,0.04815560000133701,2.429999949526973e-05,0.001222099999722559,0.10064640000018699,0.15451190000021597
214,0.16054070000063803,0.0023363999989669537,0.021950100001049577,2.1400001060101204e-05,0.0011097999995399732,0.10065340000073775,0.12721799999962968
215,0.12952860000041255,0.0024634000001242384,0.020615600000382983,2.59000007645227e-05,0.0010741000005509704,0.1007119000005332,0.12605819999953383
216,0.12954769999851123,0.002473999998983345,0.022921199999473174,2.479999966453761e-05,0.0011126999997941311,0.10060300000077405,0.12828560000161815
217,0.14423860000169952,0.0024623000008432427,0.020279399999708403,1.700000029813964e-05,0.0011448000004747882,0.1002809999990859,0.1253231999999116
218,0.1442895000000135,0.0025920000007317867,0.022294300000794465,2.1100000594742596e-05,0.0010850999988178955,0.1004811000002519,0.12762069999917003
219,0.14362309999887657,0.0023850999987189425,0.022587200000998564,2.5200000891345553e-05,0.0010930999997071922,0.10088030000042636,0.12811839999994845
220,0.1440842000010889,0.002348399999391404,0.02161809999961406,1.579999843670521e-05,0.001194700000269222,0.10060369999882823,0.12708689999999478
221,0.1450303999990865,0.001457000000300468,0.02065270000093733,1.7100001059588976e-05,0.0011854999993374804,0.10030689999985043,0.124895099999776
222,0.14303260000087903,0.002514599998903577,0.023490300000048592,2.370000038354192e-05,0.0011026000011042925,0.1004133999995247,0.1287334999997256
223,0.14473849999922095,0.0014467999990301905,0.020235100000718376,2.260000110254623e-05,0.001110299999709241,0.10034029999951599,0.12432719999924302
224,0.12844199999926786,0.0024116999993566424,0.020722100000057253,2.620000122988131e-05,0.0012301999995543156,0.1002411999998003,0.12580640000123822
225,0.12840810000125202,0.0024677000001247507,0.021154300000489457,2.8300000849412754e-05,0.0010728000015660655,0.10034879999875557,0.1262200999990455
226,0.14400279999972554,0.001922299999932875,0.02078319999964151,3.35000004270114e-05,0.001048399999490357,0.10049340000114171,0.1254410999990796
227,0.14366589999917778,0.002464200000758865,0.021531500000492088,2.3100001271814108e-05,0.0010927000002993736,0.10066890000052808,0.12693600000056904
228,0.14558990000114136,0.0024325000013050158,0.02104720000170346,2.4599999960628338e-05,0.0011269999995420221,0.10060250000060478,0.12648839999928896
229,0.14356260000022303,0.002432799999951385,0.02157699999952456,2.370000038354192e-05,0.0010841999992408091,0.10070339999947464,0.12708369999927527
230,0.14409879999948316,0.002509500000087428,0.020760299999892595,2.2199999875738285e-05,0.0010958000002574408,0.1004728999996587,0.22756769999978133
231,0.23944219999975758,0.003298999999969965,0.024878999998691143,2.809999932651408e-05,0.0012188999990030425,0.10068169999976817,0.1314431999999215
232,0.14543899999989662,0.0024460000004182803,0.020772500000020955,4.040000021632295e-05,0.0010041999994427897,0.1002838000003976,0.12554400000044552
233,0.1289228000005096,0.002860000000509899,0.020129200000155834,2.5200000891345553e-05,0.0011448000004747882,0.10031309999976656,0.12564059999931487
234,0.12942629999997735,0.0025229000002582325,0.024057700000412297,2.7399999453336932e-05,0.0011064999998779967,0.10057539999979781,0.12945469999976922
235,0.14389649999975518,0.0019986999996035593,0.023823300000003655,1.720000000204891e-05,0.0009763000016391743,0.1005963999996311,0.1284018999995169
236,0.14437069999985397,0.0024188999996113125,0.020245199999408214,2.3099999452824704e-05,0.0013041999991401099,0.1002833999991708,0.12548969999988913
237,0.1288552999994863,0.002439700001559686,0.022364799999195384,2.2100000933278352e-05,0.0010731000002124347,0.10040699999990466,0.1275337999995827
238,0.1432388000011997,0.002354300000661169,0.023235000000568107,2.660000063769985e-05,0.0010710999995353632,0.10064549999879091,0.12849229999847012
239,0.14471879999837256,0.0024438000000372995,0.02263459999994666,2.2899999748915434e-05,0.0010750000001280569,0.10044059999927413,0.12756700000136334
240,0.14532920000056038,0.0024260999998659827,0.021125299999766867,1.900000097521115e-05,0.0015844999998080311,0.10036399999989953,0.12699799999973038
241,0.14447070000096573,0.0026143000013689743,0.0215650000009191,1.5600000551785342e-05,0.0010841000002983492,0.10062379999908444,0.12691949999862118
242,0.14450419999957376,0.002408399999694666,0.019777999999860185,2.3399999918183312e-05,0.0011435000014898833,0.10063259999878937,0.1250105999988591
243,0.12887849999970058,0.002816599999277969,0.01991949999865028,2.2899999748915434e-05,0.0011570999995456077,0.10046730000067328,0.12556000000040513
244,0.1285850999993272,0.002349099999264581,0.02315169999928912,2.5999999706982635e-05,0.0010056999999505933,0.10050560000127007,0.12802130000090983
245,0.1439847000001464,0.0035315999994054437,0.02299719999973604,1.869999869086314e-05,0.0010061000011774013,0.10059610000098473,0.12932270000055723
246,0.13167000000066764,0.002444100000502658,0.01985210000020743,2.5299999833805487e-05,0.0010871000013139565,0.1006026999984897,0.12515480000001844
247,0.12858330000017304,0.0025166999985231087,0.022845200001029298,2.2599999283556826e-05,0.0010748000004241476,0.10046909999982745,0.12806490000002668
248,0.14420350000000326,0.0024527000005036825,0.02215030000115803,3.0199998946045525e-05,0.0011961000000155764,0.10047599999961676,0.12744819999898027
249,0.1443171999999322,0.001391699999658158,0.019992600000477978,2.5600000299164094e-05,0.0011551999996299855,0.10033629999998084,0.12404719999904046
250,0.12657209999997576,0.0023806000008335104,0.020538299999316223,2.4500001018168405e-05,0.0011252000003878493,0.10034880000057456,0.12556369999947492
251,0.14353219999975408,0.0023722000005363952,0.022250199999689357,2.300000051036477e-05,0.0011460000005172333,0.10021760000017821,0.1271510999995371
252,0.14460180000060063,0.0023729000004095724,0.020216599999912432,1.739999970595818e-05,0.0011064999998779967,0.10055370000009134,0.12545030000001134
253,0.12921079999978247,0.00235659999998461,0.022295999999187188,2.3099999452824704e-05,0.0011133999996673083,0.10069459999976971,0.12762610000027053
254,0.1436874999999418,0.0023920999992697034,0.019872599999871454,1.590000101714395e-05,0.0012088000003132038,0.10069729999850097,0.12545130000034987
255,0.1289104999996198,0.0024851999987731688,0.020453899998756242,2.2399999579647556e-05,0.0011051000001316424,0.10052209999957995,0.12574029999996128
