timestamp,status,hand_label,hand_confidence,num_hands
9880.3728078,HAND_OK,Right,0.9223366975784302,1
9880.5167088,HAND_OK,Right,0.8825398087501526,1
9880.6639904,HAND_OK,Right,0.9555933475494385,1
9880.8061315,HAND_OK,Right,0.9554932713508606,1
9880.950021,HAND_OK,Right,0.958517849445343,1
9881.0793734,HAND_OK,Right,0.9720996022224426,1
9881.2145895,NO_HAND,,0.0,0
9881.3418556,NO_HAND,,0.0,0
9881.4707811,NO_HAND,,0.0,0
9881.6011467,NO_HAND,,0.0,0
9881.7308182,NO_HAND,,0.0,0
9881.8575622,NO_HAND,,0.0,0
9881.9855852,NO_HAND,,0.0,0
9882.0169304,NO_HAND,,0.0,0
9882.0468634,NO_HAND,,0.0,0
9882.1035803,NO_HAND,,0.0,0
9882.1336606,NO_HAND,,0.0,0
9882.1623482,NO_HAND,,0.0,0
9882.1930843,NO_HAND,,0.0,0
9882.225278,NO_HAND,,0.0,0
9882.2579006,NO_HAND,,0.0,0
9882.2973833,HAND_OK,Right,0.9852051734924316,1
9882.5334119,NO_HAND,,0.0,0
9882.7179357,HAND_OK,Right,0.9810389280319214,1
9882.8788081,HAND_OK,Right,0.9800035953521729,1
9883.0568355,HAND_OK,Right,0.9705613255500793,1
9883.234371,HAND_OK,Right,0.9759439826011658,1
9883.3909281,HAND_OK,Right,0.9824590682983398,1
9883.5605629,HAND_OK,Right,0.9795670509338379,1
9883.733712,HAND_OK,Right,0.9836344718933105,1
9883.8870041,HAND_OK,Right,0.9687397480010986,1
9884.047932,HAND_OK,Right,0.9740505218505859,1
9884.2085334,HAND_OK,Right,0.9824151992797852,1
9884.3946659,HAND_OK,Right,0.9826894402503967,1
9884.5701566,HAND_OK,Right,0.9657343029975891,1
9884.7421861,HAND_OK,Right,0.9808425307273865,1
9884.9035022,HAND_OK,Right,0.9777274131774902,1
9885.054658,HAND_OK,Right,0.9783095121383667,1
9885.2169088,HAND_OK,Right,0.9685213565826416,1
9885.3560619,HAND_OK,Right,0.9744640588760376,1
9885.4998536,HAND_OK,Right,0.9850215315818787,1
9885.645841,HAND_OK,Right,0.9894181489944458,1
9885.7917561,HAND_OK,Right,0.9821614027023315,1
9885.9596632,HAND_OK,Right,0.9808573126792908,1
9886.1471191,HAND_OK,Right,0.9816089272499084,1
9886.3183518,HAND_OK,Right,0.9889442324638367,1
9886.5005389,HAND_OK,Right,0.9758583903312683,1
9886.645556,HAND_OK,Right,0.965097188949585,1
9886.7958856,HAND_OK,Right,0.9640542268753052,1
9886.9376466,HAND_OK,Right,0.9406925439834595,1
9887.1018001,HAND_OK,Right,0.9605280756950378,1
9887.2598299,HAND_OK,Right,0.9393886923789978,1
9887.4034139,HAND_OK,Right,0.9405895471572876,1
9887.5542273,HAND_OK,Right,0.9455965757369995,1
9887.7166612,HAND_OK,Right,0.9419628977775574,1
9887.8610957,HAND_OK,Right,0.9458950757980347,1
9888.0010149,HAND_OK,Right,0.9481581449508667,1
9888.1641051,HAND_OK,Right,0.9455312490463257,1
9888.3234867,HAND_OK,Right,0.9436511993408203,1
9888.4839748,HAND_OK,Right,0.9461774230003357,1
9888.6432823,HAND_OK,Right,0.9604602456092834,1
9888.7918958,HAND_OK,Right,0.9675515294075012,1
9888.9447246,HAND_OK,Right,0.9652315378189087,1
9889.0923577,HAND_OK,Right,0.9707990288734436,1
9889.2366247,HAND_OK,Right,0.9549818634986877,1
9889.4001864,HAND_OK,Right,0.9651473164558411,1
9889.5427947,HAND_OK,Right,0.940514087677002,1
9889.6854222,HAND_OK,Right,0.9563961625099182,1
9889.8487114,HAND_OK,Right,0.9730273485183716,1
9889.9933439,HAND_OK,Right,0.9663597941398621,1
9890.136028,HAND_OK,Right,0.9622899293899536,1
9890.2944998,HAND_OK,Right,0.9697961807250977,1
9890.4382861,HAND_OK,Right,0.9819066524505615,1
9890.5968834,HAND_OK,Right,0.9747740030288696,1
9890.7434427,HAND_OK,Right,0.9802477359771729,1
9890.8779825,NO_HAND,,0.0,0
9891.0322483,HAND_OK,Right,0.9754177331924438,1
9891.1766176,HAND_OK,Right,0.9762271642684937,1
9891.3250932,HAND_OK,Right,0.964899480342865,1
9891.5663003,HAND_OK,Right,0.9690086245536804,1
9891.7052379,HAND_OK,Right,0.9680190682411194,1
9891.8349319,HAND_OK,Right,0.9844297766685486,1
9891.963679,HAND_OK,Right,0.9717895984649658,1
9892.1060528,HAND_OK,Right,0.9791569113731384,1
9892.2364864,HAND_OK,Right,0.9784459471702576,1
9892.3649378,HAND_OK,Right,0.985456109046936,1
9892.5092645,HAND_OK,Right,0.9827910661697388,1
9892.6553788,HAND_OK,Right,0.9831289052963257,1
9892.7978447,HAND_OK,Right,0.9824968576431274,1
9892.9284301,HAND_OK,Right,0.9757413268089294,1
9893.0586901,HAND_OK,Right,0.9682636260986328,1
9893.2016603,HAND_OK,Right,0.9732810854911804,1
9893.3325589,HAND_OK,Right,0.9810386896133423,1
9893.4767783,HAND_OK,Right,0.9803153276443481,1
9893.6066169,HAND_OK,Right,0.9757108688354492,1
9893.7520162,HAND_OK,Right,0.9715707302093506,1
9893.8948374,HAND_OK,Right,0.978941023349762,1
9894.0385445,HAND_OK,Right,0.9891425967216492,1
9894.2868196,HAND_OK,Right,0.9944361448287964,1
9894.5362196,HAND_OK,Right,0.992777943611145,1
9894.6700737,HAND_OK,Right,0.9926198124885559,1
9894.8154806,HAND_OK,Right,0.9904829859733582,1
9894.9605985,HAND_OK,Right,0.984935998916626,1
9895.103043,HAND_OK,Right,0.9848636984825134,1
9895.2323878,HAND_OK,Right,0.9768844842910767,1
9895.3781212,HAND_OK,Right,0.9814355373382568,1
9895.5228102,HAND_OK,Right,0.9673560857772827,1
9895.6672252,HAND_OK,Right,0.9534465074539185,1
9895.8102455,HAND_OK,Right,0.9704132676124573,1
9895.9403481,HAND_OK,Right,0.954972505569458,1
9896.0697814,HAND_OK,Right,0.9381822347640991,1
9896.2134935,HAND_OK,Right,0.9678680300712585,1
9896.3472261,HAND_OK,Right,0.960750162601471,1
9896.4898833,HAND_OK,Right,0.9546748399734497,1
9896.633891,HAND_OK,Right,0.952582836151123,1
9896.779955,HAND_OK,Right,0.9577992558479309,1
9896.9233994,HAND_OK,Right,0.956649661064148,1
9897.0659151,HAND_OK,Right,0.9465290307998657,1
9897.198297,HAND_OK,Right,0.946590006351471,1
9897.3400366,HAND_OK,Right,0.9473759531974792,1
9897.4863674,HAND_OK,Right,0.9712199568748474,1
9897.6291508,HAND_OK,Right,0.9693135023117065,1
9897.7725124,NO_HAND,,0.0,0
9897.9165971,HAND_OK,Right,0.992802619934082,1
9898.0613976,HAND_OK,Right,0.997260332107544,1
9898.331024,HAND_OK,Right,0.9980127811431885,1
9898.4819199,HAND_OK,Right,0.9982489943504333,1
9898.6493645,HAND_OK,Right,0.9984252452850342,1
9898.8096496,HAND_OK,Right,0.9986315369606018,1
9898.961395,HAND_OK,Right,0.9985150098800659,1
9899.1263502,HAND_OK,Right,0.9983559846878052,1
9899.2768245,HAND_OK,Right,0.8973007202148438,1
9899.5413016,HAND_OK,Right,0.982438325881958,1
9899.6876133,HAND_OK,Right,0.7984832525253296,1
9899.829691,HAND_OK,Right,0.8245667219161987,1
9899.958009,HAND_OK,Right,0.859133780002594,1
9900.0874367,HAND_OK,Right,0.9565683007240295,1
9900.2310813,HAND_OK,Right,0.9493123292922974,1
9900.3602372,HAND_OK,Right,0.9326081275939941,1
9900.4915492,HAND_OK,Right,0.9625104665756226,1
9900.6337584,HAND_OK,Right,0.9594098329544067,1
9900.7622191,HAND_OK,Right,0.9624938368797302,1
9900.8923425,HAND_OK,Right,0.9595627784729004,1
9901.0349018,HAND_OK,Right,0.9586886763572693,1
9901.1810984,HAND_OK,Right,0.9975919127464294,1
9901.422814,HAND_OK,Right,0.9960874915122986,1
9901.5876523,HAND_OK,Right,0.9961612224578857,1
9901.7442783,HAND_OK,Right,0.9976676106452942,1
9901.9028271,HAND_OK,Right,0.9977961182594299,1
9902.0690759,HAND_OK,Right,0.9971686601638794,1
9902.2025357,HAND_OK,Right,0.9968674778938293,1
9902.330875,HAND_OK,Right,0.9976547956466675,1
9902.4627205,HAND_OK,Right,0.9976626038551331,1
9902.6043365,HAND_OK,Right,0.9983016848564148,1
9902.7507502,HAND_OK,Right,0.9965324997901917,1
9902.8944887,HAND_OK,Right,0.9963632225990295,1
9903.0375785,HAND_OK,Right,0.9963222742080688,1
9903.1807563,HAND_OK,Right,0.9946575164794922,1
9903.3276364,HAND_OK,Right,0.9940099120140076,1
9903.4680446,HAND_OK,Right,0.9933910369873047,1
9903.5979355,HAND_OK,Right,0.9923034906387329,1
9903.7268111,HAND_OK,Right,0.9945644736289978,1
9903.869922,HAND_OK,Right,0.9965304136276245,1
9904.014867,HAND_OK,Right,0.9956517219543457,1
9904.1599464,HAND_OK,Right,0.9957669377326965,1
9904.3040486,HAND_OK,Right,0.9960097670555115,1
9904.4474268,HAND_OK,Right,0.9899254441261292,1
9904.6918366,HAND_OK,Right,0.9531514644622803,1
9904.8322755,HAND_OK,Right,0.972869873046875,1
